INPUT	FOUND_BY	DTXSID	PREFERRED_NAME	CASRN	INCHIKEY	IUPAC_NAME	SMILES	QSAR_READY_SMILES
maprotiline	Approved Name	DTXSID7045029	Maprotiline	10262-69-8	QSLMDECMDJKHMQ-UHFFFAOYSA-N	3-(9,10-Ethanoanthracen-9(10H)-yl)-N-methylpropan-1-amine	CNCCCC12CCC(C3=C1C=CC=C3)C1=C2C=CC=C1	CNCCCC12CCC(C3=C1C=CC=C3)C1=C2C=CC=C1
mebendazole	Approved Name	DTXSID4040682	Mebendazole	31431-39-7	OPXLLQIJSORQAM-UHFFFAOYSA-N	Methyl (5-benzoyl-1H-benzimidazol-2-yl)carbamate	COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C1=CC=CC=C1	COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C1=CC=CC=C1
mebeverine	Approved Name	DTXSID6023238	Mebeverine	3625-06-7	VYVKHNNGDFVQGA-UHFFFAOYSA-N	4-{Ethyl[1-(4-methoxyphenyl)propan-2-yl]amino}butyl 3,4-dimethoxybenzoate	CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1	CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1
mebhydrolin	Approved Name	DTXSID5048558	Mebhydrolin	524-81-2	FQQIIPAOSKSOJM-UHFFFAOYSA-N	5-Benzyl-2-methyl-2,3,4,5-tetrahydro-1H-pyrido[4,3-b]indole	CN1CCC2=C(C1)C1=C(C=CC=C1)N2CC1=CC=CC=C1	CN1CCC2=C(C1)C1=C(C=CC=C1)N2CC1=CC=CC=C1
mecamylamine	Approved Name	DTXSID0023240	Mecamylamine	60-40-2	IMYZQPCYWPFTAG-UHFFFAOYSA-N	N,2,3,3-Tetramethylbicyclo[2.2.1]heptan-2-amine	CNC1(C)C2CCC(C2)C1(C)C	CNC1(C)C2CCC(C2)C1(C)C
meclocycline	Approved Name	DTXSID4048567	Meclocycline	2013-58-3	GGQJXCQBBONZFX-IWVLMIASSA-N	(4S,4aR,5S,5aR,12aS)-7-Chloro-4-(dimethylamino)-3,5,10,12,12a-pentahydroxy-6-methylidene-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydrotetracene-2-carboxamide	CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)C4=C(C(O)=CC=C4Cl)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O	CN(C)C1C2C(O)C3C(=C)C4=C(C(O)=CC=C4Cl)C(=O)C3=C(O)C2(O)C(=O)C(C(N)=O)=C1O
meclofenamic acid	Approved Name	DTXSID0048559	Meclofenamic acid	644-62-2	SBDNJUWAMKYJOX-UHFFFAOYSA-N	2-(2,6-Dichloro-3-methylanilino)benzoic acid	CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1	CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1
meclofenoxate	Approved Name	DTXSID9046940	Meclofenoxate	51-68-3	XZTYGFHCIAKPGJ-UHFFFAOYSA-N	2-(Dimethylamino)ethyl (4-chlorophenoxy)acetate	CN(C)CCOC(=O)COC1=CC=C(Cl)C=C1	CN(C)CCOC(=O)COC1=CC=C(Cl)C=C1
meclozine	Synonym from Valid Source	DTXSID0023242	Meclizine	569-65-3	OCJYIGYOJCODJL-UHFFFAOYSA-N	1-[(4-Chlorophenyl)(phenyl)methyl]-4-[(3-methylphenyl)methyl]piperazine	CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1	CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1
medrysone	Approved Name	DTXSID6045371	Medrysone	2668-66-8	GZENKSODFLBBHQ-ILSZZQPISA-N	(6alpha,11beta)-11-Hydroxy-6-methylpregn-4-ene-3,20-dione	C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)CCC(=O)C=C12	CC1CC2C3CCC(C(C)=O)C3(C)CC(O)C2C2(C)CCC(=O)C=C12
mefenamic acid	Approved Name	DTXSID5023243	Mefenamic acid	61-68-7	HYYBABOKPJLUIN-UHFFFAOYSA-N	2-(2,3-Dimethylanilino)benzoic acid	CC1=C(C)C(NC2=C(C=CC=C2)C(O)=O)=CC=C1	CC1=C(C)C(NC2=C(C=CC=C2)C(O)=O)=CC=C1
mefexamide	Approved Name	DTXSID5048475	Mefexamide	1227-61-8	HUNIPYLVUPMFCZ-UHFFFAOYSA-N	N-[2-(Diethylamino)ethyl]-2-(4-methoxyphenoxy)acetamide	CCN(CC)CCNC(=O)COC1=CC=C(OC)C=C1	CCN(CC)CCNC(=O)COC1=CC=C(OC)C=C1
mefloquine	Approved Name	DTXSID4037168	Mefloquine	53230-10-7	XEEQGYMUWCZPDN-DOMZBBRYSA-N	(S)-[2,8-Bis(trifluoromethyl)quinolin-4-yl][(2R)-piperidin-2-yl]methanol	O[C@H]([C@H]1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F	OC(C1CCCCN1)C1=C2C=CC=C(C2=NC(=C1)C(F)(F)F)C(F)(F)F
megestrol	NO_MATCH	-	-	-	-	-	-	-
meglumine	Approved Name	DTXSID0023244	Meglumine	6284-40-8	MBBZMMPHUWSWHV-BDVNFPICSA-N	1-Deoxy-1-(methylamino)-D-glucitol	CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	CNCC(O)C(O)C(O)C(O)CO
melatonin	Approved Name	DTXSID1022421	Melatonin	73-31-4	DRLFMBDRBRZALE-UHFFFAOYSA-N	N-[2-(5-Methoxy-1H-indol-3-yl)ethyl]acetamide	COC1=CC2=C(NC=C2CCNC(C)=O)C=C1	COC1=CC2=C(NC=C2CCNC(C)=O)C=C1
memantine	Approved Name	DTXSID5045174	Memantine	19982-08-2	BUGYDGFZZOZRHP-UHFFFAOYSA-N	3,5-Dimethyladamantan-1-amine	CC12CC3CC(C)(C1)CC(N)(C3)C2	CC12CC3CC(C)(C1)CC(N)(C3)C2
menadione	Approved Name	DTXSID4021715	Menadione	58-27-5	MJVAVZPDRWSRRC-UHFFFAOYSA-N	2-Methylnaphthalene-1,4-dione	CC1=CC(=O)C2=C(C=CC=C2)C1=O	CC1=CC(=O)C2=C(C=CC=C2)C1=O
mepacrine	Synonym from Valid Source	DTXSID7022627	Atabrine	83-89-6	GPKJTRJOBQGKQK-UHFFFAOYSA-N	N~4~-(6-Chloro-2-methoxyacridin-9-yl)-N~1~,N~1~-diethylpentane-1,4-diamine	CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC2=CC(Cl)=CC=C12	CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC2=CC(Cl)=CC=C12
mepenzolate bromide	Approved Name	DTXSID4023252	Mepenzolate bromide	76-90-4	JRRNZNSGDSFFIR-UHFFFAOYSA-M	3-{[Hydroxy(diphenyl)acetyl]oxy}-1,1-dimethylpiperidin-1-ium bromide	[Br-].C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
mephenesin	Approved Name	DTXSID4023254	Mephenesin	59-47-2	JWDYCNIAQWPBHD-UHFFFAOYSA-N	3-(2-Methylphenoxy)propane-1,2-diol	CC1=CC=CC=C1OCC(O)CO	CC1=CC=CC=C1OCC(O)CO
mephentermine	Approved Name	DTXSID4023256	Mephentermine	100-92-5	RXQCGGRTAILOIN-UHFFFAOYSA-N	N,2-Dimethyl-1-phenylpropan-2-amine	CNC(C)(C)CC1=CC=CC=C1	CNC(C)(C)CC1=CC=CC=C1
mephenytoin	Approved Name	DTXSID9023257	Mephenytoin	50-12-4	GMHKMTDVRCWUDX-UHFFFAOYSA-N	5-Ethyl-3-methyl-5-phenylimidazolidine-2,4-dione	CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1	CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1
meprylcaine	Approved Name	DTXSID70197810	Meprylcaine	495-70-5	VXJABHHJLXLNMP-UHFFFAOYSA-N	2-Methyl-2-(propylamino)propyl benzoate	CCCNC(C)(C)COC(=O)C1=CC=CC=C1	CCCNC(C)(C)COC(=O)C1=CC=CC=C1
meptazinol	Approved Name	DTXSID6048543	Meptazinol	54340-58-8	JLICHNCFTLFZJN-UHFFFAOYSA-N	3-(3-Ethyl-1-methylazepan-3-yl)phenol	CCC1(CCCCN(C)C1)C1=CC(O)=CC=C1	CCC1(CCCCN(C)C1)C1=CC(O)=CC=C1
mepyramine	Expert Validated Synonym	DTXSID9023542	Pyrilamine	91-84-9	YECBIJXISLIIDS-UHFFFAOYSA-N	N~1~-[(4-Methoxyphenyl)methyl]-N~2~,N~2~-dimethyl-N~1~-(pyridin-2-yl)ethane-1,2-diamine	COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1	COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1
merbromin	Expert Validated Synonym	DTXSID0045545	Mercurochrome	129-16-8	JXQGSRKVFQSVTR-UHFFFAOYSA-K	Disodium (2',7'-dibromo-3',6'-dioxido-3-oxo-3H-spiro[2-benzofuran-1,9'-xanthen]-4'-yl)(hydroxido)mercurate(2-)	[Na+].[Na+].O[Hg]C1=C([O-])C(Br)=CC2=C1OC1=CC([O-])=C(Br)C=C1C21OC(=O)C2=C1C=CC=C2	-
mercaptopurine	Synonym from Valid Source	DTXSID0020810	6-Mercaptopurine	50-44-2	GLVAUDGFNGKCSF-UHFFFAOYSA-N	1,9-Dihydro-6H-purine-6-thione	S=C1NC=NC2=C1N=CN2	S=C1NC=NC2=C1N=CN2
meropenem	Approved Name	DTXSID7045526	Meropenem	96036-03-2	DMJNNHOOLUXYBV-PQTSNVLCSA-N	(4R,5S,6S)-3-{[(3S,5S)-5-(Dimethylcarbamoyl)pyrrolidin-3-yl]sulfanyl}-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)=C(N2C1=O)C(O)=O	CC(O)C1C2C(C)C(SC3CNC(C3)C(=O)N(C)C)=C(N2C1=O)C(O)=O
mesalazine	Synonym from Valid Source	DTXSID5024506	5-Aminosalicylic acid	89-57-6	KBOPZPXVLCULAV-UHFFFAOYSA-N	5-Amino-2-hydroxybenzoic acid	NC1=CC=C(O)C(=C1)C(O)=O	NC1=CC=C(O)C(=C1)C(O)=O
mesoridazine	Approved Name	DTXSID3023265	Mesoridazine	5588-33-0	SLVMESMUVMCQIY-UHFFFAOYSA-N	2-(Methanesulfinyl)-10-[2-(1-methylpiperidin-2-yl)ethyl]-10H-phenothiazine	CN1CCCCC1CCN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(C)=O	CN1CCCCC1CCN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(C)=O
mestranol	Approved Name	DTXSID0020814	Mestranol	72-33-3	IMSSROKUHAOUJS-MJCUULBUSA-N	(17alpha)-3-Methoxy-19-norpregna-1,3,5(10)-trien-20-yn-17-ol	COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2	COC1=CC2=C(C=C1)C1CCC3(C)C(CCC3(O)C#C)C1CC2
metacycline	Synonym from Valid Source	DTXSID2023272	Methacycline	914-00-1	MHIGBKBJSQVXNH-IWVLMIASSA-N	(4S,4aR,5S,5aR,12aS)-4-(Dimethylamino)-3,5,10,12,12a-pentahydroxy-6-methylidene-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydrotetracene-2-carboxamide	CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O	CN(C)C1C2C(O)C3C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)C2(O)C(=O)C(C(N)=O)=C1O
metamizole sodium	Synonym from Valid Source	DTXSID8020543	Dipyrone	68-89-3	DJGAAPFSPWAYTJ-UHFFFAOYSA-M	Sodium [(1,5-dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)(methyl)amino]methanesulfonate	[Na+].CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1	CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1
metampicillin	Approved Name	DTXSID5048479	Metampicillin	6489-97-0	FZECHKJQHUVANE-MCYUEQNJSA-N	(2S,5R,6R)-3,3-Dimethyl-6-{[(2R)-2-(methylideneamino)-2-phenylacetyl]amino}-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N=C)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O	CC1(C)SC2C(NC(=O)C(N=C)C3=CC=CC=C3)C(=O)N2C1C(O)=O
metanephrine	NO_MATCH	-	-	-	-	-	-	-
metaraminol	Approved Name	DTXSID8023268	Metaraminol	54-49-9	WXFIGDLSSYIKKV-RCOVLWMOSA-N	3-[(1R,2S)-2-Amino-1-hydroxypropyl]phenol	C[C@H](N)[C@H](O)C1=CC(O)=CC=C1	CC(N)C(O)C1=CC(O)=CC=C1
meteneprost	NO_MATCH	-	-	-	-	-	-	-
metergoline	Approved Name	DTXSID5042584	Metergoline	17692-51-2	WZHJKEUHNJHDLS-QTGUNEKASA-N	Benzyl {[(8beta)-1,6-dimethylergolin-8-yl]methyl}carbamate	CN1C=C2C[C@@H]3[C@H](C[C@@H](CNC(=O)OCC4=CC=CC=C4)CN3C)C3=C2C1=CC=C3	CN1C=C2CC3C(CC(CNC(=O)OCC4=CC=CC=C4)CN3C)C3=C2C1=CC=C3
metformin	Approved Name	DTXSID2023270	Metformin	657-24-9	XZWYZXLIPXDOLR-UHFFFAOYSA-N	N,N-Dimethyltriimidodicarbonic diamide	CN(C)C(=N)NC(N)=N	CN(C)C(=N)NC(N)=N
methacholine chloride	Approved Name	DTXSID7023271	Methacholine chloride	62-51-1	JHPHVAVFUYTVCL-UHFFFAOYSA-M	2-(Acetyloxy)-N,N,N-trimethylpropan-1-aminium chloride	[Cl-].CC(C[N+](C)(C)C)OC(C)=O	CC(C[N+](C)(C)C)OC(C)=O
methanthelinium bromide	NO_MATCH	-	-	-	-	-	-	-
methapyrilene	Approved Name	DTXSID2023278	Methapyrilene	91-80-5	HNJJXZKZRAWDPF-UHFFFAOYSA-N	N~1~,N~1~-Dimethyl-N~2~-(pyridin-2-yl)-N~2~-[(thiophen-2-yl)methyl]ethane-1,2-diamine	CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1	CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1
methazolamide	Approved Name	DTXSID1023281	Methazolamide	554-57-4	FLOSMHQXBMRNHR-UHFFFAOYSA-N	N-(3-Methyl-5-sulfamoyl-1,3,4-thiadiazol-2(3H)-ylidene)acetamide	CN1N=C(SC1=NC(C)=O)S(N)(=O)=O	CN1N=C(SC1=NC(C)=O)S(N)(=O)=O
methocarbamol	Approved Name	DTXSID6023286	Methocarbamol	532-03-6	GNXFOGHNGIVQEH-UHFFFAOYSA-N	2-Hydroxy-3-(2-methoxyphenoxy)propyl carbamate	COC1=CC=CC=C1OCC(O)COC(N)=O	COC1=CC=CC=C1OCC(O)COC(N)=O
methotrexate	Approved Name	DTXSID4020822	Methotrexate	59-05-2	FBOZXECLQNJBKD-ZDUSSCGKSA-N	N-(4-{[(2,4-Diaminopteridin-6-yl)methyl](methyl)amino}benzoyl)-L-glutamic acid	CN(CC1=NC2=C(N=C1)N=C(N)N=C2N)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O	CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)NC(CCC(O)=O)C(O)=O
methoxamine	Approved Name	DTXSID0023290	Methoxamine	390-28-3	WJAJPNHVVFWKKL-UHFFFAOYSA-N	2-Amino-1-(2,5-dimethoxyphenyl)propan-1-ol	COC1=CC=C(OC)C(=C1)C(O)C(C)N	COC1=CC=C(OC)C(=C1)C(O)C(C)N
methoxsalen	Synonym from Valid Source	DTXSID8020830	8-Methoxypsoralen	298-81-7	QXKHYNVANLEOEG-UHFFFAOYSA-N	9-Methoxy-7H-furo[3,2-g][1]benzopyran-7-one	COC1=C2OC(=O)C=CC2=CC2=C1OC=C2	COC1=C2OC(=O)C=CC2=CC2=C1OC=C2
methylbenzethonium chloride	Approved Name	DTXSID4035708	Methylbenzethonium chloride	25155-18-4	-	-	-	-
methyldopa	Approved Name	DTXSID5023295	Methyldopa	555-30-6	CJCSPKMFHVPWAR-JTQLQIEISA-N	3-Hydroxy-alpha-methyl-L-tyrosine	C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O	CC(N)(CC1=CC(O)=C(O)C=C1)C(O)=O
methyldopate	Approved Name	DTXSID8048523	Methyldopate	2544-09-4	SVEBYYWCXTVYCR-LBPRGKRZSA-N	Ethyl 3-hydroxy-alpha-methyl-L-tyrosinate	CCOC(=O)[C@@](C)(N)CC1=CC=C(O)C(O)=C1	CCOC(=O)C(C)(N)CC1=CC(O)=C(O)C=C1
methylergometrine	Synonym from Valid Source	DTXSID1023283	Methergine	113-42-8	UNBRKDKAWYKMIV-QWQRMKEZSA-N	(8beta)-N-[(2S)-1-Hydroxybutan-2-yl]-6-methyl-9,10-didehydroergoline-8-carboxamide	CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1	CCC(CO)NC(=O)C1CN(C)C2CC3=CNC4=CC=CC(=C34)C2=C1
methylprednisolone	Approved Name	DTXSID7023300	Methylprednisolone	83-43-2	VHRSUDSXCMQTMA-PJHHCJLFSA-N	(6alpha,11beta)-11,17,21-Trihydroxy-6-methylpregna-1,4-diene-3,20-dione	C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12	CC1CC2C3CCC(O)(C(=O)CO)C3(C)CC(O)C2C2(C)C=CC(=O)C=C12
meticrane	Approved Name	DTXSID9045346	Meticrane	1084-65-7	FNQQBFNIYODEMB-UHFFFAOYSA-N	6-Methyl-1,1-dioxo-1,2,3,4-tetrahydro-1-benzothiopyran-7-sulfonamide	CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2	CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2
metitepine	Approved Name	DTXSID2044000	Metitepine	20229-30-5	RLJFTICUTYVZDG-UHFFFAOYSA-N	1-Methyl-4-[8-(methylsulfanyl)-10,11-dihydrodibenzo[b,f]thiepin-10-yl]piperazine	CSC1=CC2=C(SC3=C(CC2N2CCN(C)CC2)C=CC=C3)C=C1	CSC1=CC2=C(SC3=C(CC2N2CCN(C)CC2)C=CC=C3)C=C1
metixene	Approved Name	DTXSID1047867	Metixene	4969-02-2	MJFJKKXQDNNUJF-UHFFFAOYSA-N	1-Methyl-3-[(9H-thioxanthen-9-yl)methyl]piperidine	CN1CCCC(CC2C3=C(SC4=C2C=CC=C4)C=CC=C3)C1	CN1CCCC(CC2C3=C(SC4=C2C=CC=C4)C=CC=C3)C1
metoclopramide	Approved Name	DTXSID6045169	Metoclopramide	364-62-5	TTWJBBZEZQICBI-UHFFFAOYSA-N	4-Amino-5-chloro-N-[2-(diethylamino)ethyl]-2-methoxybenzamide	CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC	CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC
metolazone	Approved Name	DTXSID6045167	Metolazone	17560-51-9	AQCHWTWZEMGIFD-UHFFFAOYSA-N	7-Chloro-2-methyl-3-(2-methylphenyl)-4-oxo-1,2,3,4-tetrahydroquinazoline-6-sulfonamide	CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O	CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O
metoprolol	Approved Name	DTXSID2023309	Metoprolol	51384-51-1	IUBSYMUCCVWXPE-UHFFFAOYSA-N	1-[4-(2-Methoxyethyl)phenoxy]-3-[(propan-2-yl)amino]propan-2-ol	COCCC1=CC=C(OCC(O)CNC(C)C)C=C1	COCCC1=CC=C(OCC(O)CNC(C)C)C=C1
metrifonate	Synonym from Valid Source	DTXSID0021389	Trichlorfon	52-68-6	NFACJZMKEDPNKN-UHFFFAOYSA-N	Dimethyl (2,2,2-trichloro-1-hydroxyethyl)phosphonate	COP(=O)(OC)C(O)C(Cl)(Cl)Cl	COP(=O)(OC)C(O)C(Cl)(Cl)Cl
metrizamide	Approved Name	DTXSID1023310	Metrizamide	31112-62-6	BAQCROVBDNBEEB-UBYUBLNFSA-N	2-{3-Acetamido-5-[acetyl(methyl)amino]-2,4,6-triiodobenzamido}-2-deoxy-D-glucopyranose	CN(C(C)=O)C1=C(I)C(NC(C)=O)=C(I)C(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)=C1I	CN(C(C)=O)C1=C(I)C(NC(C)=O)=C(I)C(C(=O)NC2C(O)OC(CO)C(O)C2O)=C1I
metronidazole	Approved Name	DTXSID2020892	Metronidazole	443-48-1	VAOCPAMSLUNLGC-UHFFFAOYSA-N	2-(2-Methyl-5-nitro-1H-imidazol-1-yl)ethan-1-ol	CC1=NC=C(N1CCO)[N+]([O-])=O	CC1=NC=C(N1CCO)[N+]([O-])=O
metyrapone	Approved Name	DTXSID1023314	Metyrapone	54-36-4	FJLBFSROUSIWMA-UHFFFAOYSA-N	2-Methyl-1,2-di(pyridin-3-yl)propan-1-one	CC(C)(C(=O)C1=CN=CC=C1)C1=CN=CC=C1	CC(C)(C(=O)C1=CN=CC=C1)C1=CN=CC=C1
mevalolactone	NO_MATCH	-	-	-	-	-	-	-
mexiletine	Approved Name	DTXSID8048446	Mexiletine	31828-71-4	VLPIATFUUWWMKC-UHFFFAOYSA-N	1-(2,6-Dimethylphenoxy)propan-2-amine	CC(N)COC1=C(C)C=CC=C1C	CC(N)COC1=C(C)C=CC=C1C
mianserin	Approved Name	DTXSID6023317	Mianserin	24219-97-4	UEQUQVLFIPOEMF-UHFFFAOYSA-N	2-Methyl-1,2,3,4,10,14b-hexahydrodibenzo[c,f]pyrazino[1,2-a]azepine	CN1CCN2C(C1)C1=CC=CC=C1CC1=C2C=CC=C1	CN1CCN2C(C1)C1=CC=CC=C1CC1=C2C=CC=C1
miconazole	Approved Name	DTXSID6023319	Miconazole	22916-47-8	BYBLEWFAAKGYCD-UHFFFAOYSA-N	1-{2-(2,4-Dichlorophenyl)-2-[(2,4-dichlorophenyl)methoxy]ethyl}-1H-imidazole	ClC1=CC=C(COC(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1	ClC1=CC=C(COC(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1
midecamycin	Approved Name	DTXSID5045463	Midecamycin	35457-80-8	DMUAPQTXSSNEDD-QALJCMCCSA-N	(4R,5S,6S,7R,9R,10R,11E,13E,16R)-6-{[(2S,3R,4R,5S,6R)-4-(Dimethylamino)-3-hydroxy-5-{[(2S,4R,5S,6S)-4-hydroxy-4,6-dimethyl-5-(propanoyloxy)oxan-2-yl]oxy}-6-methyloxan-2-yl]oxy}-10-hydroxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-4-yl propanoate (non-preferred name)	CCC(=O)O[C@H]1[C@H](C)O[C@H](C[C@@]1(C)O)O[C@@H]1[C@@H](C)O[C@@H](O[C@H]2[C@@H](CC=O)C[C@@H](C)[C@@H](O)\C=C\C=C\C[C@@H](C)OC(=O)C[C@@H](OC(=O)CC)[C@@H]2OC)[C@H](O)[C@H]1N(C)C	CCC(=O)OC1C(C)OC(CC1(C)O)OC1C(C)OC(OC2C(CC=O)CC(C)C(O)\C=C/C=C\CC(C)OC(=O)CC(OC(=O)CC)C2OC)C(O)C1N(C)C
midodrine	Approved Name	DTXSID0023321	Midodrine	42794-76-3	PTKSEFOSCHHMPD-UHFFFAOYSA-N	N-[2-(2,5-Dimethoxyphenyl)-2-hydroxyethyl]glycinamide	COC1=CC=C(OC)C(=C1)C(O)CNC(=O)CN	COC1=CC=C(OC)C(=C1)C(O)CNC(=O)CN
mifepristone	Approved Name	DTXSID5023322	Mifepristone	84371-65-3	VKHAHZOOUSRJNA-GCNJZUOMSA-N	(8S,11R,13S,14S,17S)-11-[4-(Dimethylamino)phenyl]-17-hydroxy-13-methyl-17-(prop-1-yn-1-yl)-1,2,6,7,8,11,12,13,14,15,16,17-dodecahydro-3H-cyclopenta[a]phenanthren-3-one (non-preferred name)	CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)C1=CC=C(C=C1)N(C)C	CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(CC12C)C1=CC=C(C=C1)N(C)C
milrinone	Approved Name	DTXSID5023324	Milrinone	78415-72-2	PZRHRDRVRGEVNW-UHFFFAOYSA-N	2-Methyl-6-oxo-1,6-dihydro[3,4'-bipyridine]-5-carbonitrile	CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1	CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1
mimosine	Integrated Source Name	DTXSID0049026	Chlorazanil	500-42-5	YRZQHIVOIFJEEE-UHFFFAOYSA-N	N~2~-(4-Chlorophenyl)-1,3,5-triazine-2,4-diamine	NC1=NC=NC(NC2=CC=C(Cl)C=C2)=N1	NC1=NC=NC(NC2=CC=C(Cl)C=C2)=N1
minaprine	Approved Name	DTXSID5048477	Minaprine	25905-77-5	LDMWSLGGVTVJPG-UHFFFAOYSA-N	4-Methyl-N-[2-(morpholin-4-yl)ethyl]-6-phenylpyridazin-3-amine	CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1	CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1
minocycline	Approved Name	DTXSID1045033	Minocycline	10118-90-8	DYKFCLLONBREIL-KVUCHLLUSA-N	(4S,4aS,5aR,12aS)-4,7-Bis(dimethylamino)-3,10,12,12a-tetrahydroxy-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydrotetracene-2-carboxamide	CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O	CN(C)C1C2CC3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)C2(O)C(=O)C(C(N)=O)=C1O
minoxidil	Approved Name	DTXSID9040685	Minoxidil	38304-91-5	ZFMITUMMTDLWHR-UHFFFAOYSA-N	3-Oxo-6-(piperidin-1-yl)-3lambda~5~-pyrimidine-2,4-diamine	NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1	NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1
